id	topic_id	thread_id	type	formula
q_102	A.311	4199950	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><plus/><apply><times/><ci>𝑓</ci><apply><divide/><cn type=""integer"">1</cn><cn type=""integer"">27</cn></apply></apply><apply><times/><ci>𝑓</ci><apply><divide/><cn type=""integer"">2</cn><cn type=""integer"">27</cn></apply></apply><apply><times/><ci>𝑓</ci><apply><divide/><cn type=""integer"">3</cn><cn type=""integer"">27</cn></apply></apply><ci>…</ci><apply><times/><ci>𝑓</ci><apply><divide/><cn type=""integer"">26</cn><cn type=""integer"">27</cn></apply></apply></apply></math>"
q_103	A.311	4199950	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><times/><ci>𝑓</ci><ci>𝑥</ci></apply><apply><divide/><apply><csymbol cd=""ambiguous"">superscript</csymbol><cn type=""integer"">9</cn><ci>𝑥</ci></apply><apply><plus/><apply><csymbol cd=""ambiguous"">superscript</csymbol><cn type=""integer"">9</cn><ci>𝑥</ci></apply><cn type=""integer"">3</cn></apply></apply></apply></math>"
q_104	A.311	4199950	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><plus/><apply><times/><ci>𝑓</ci><apply><divide/><cn type=""integer"">1</cn><cn type=""integer"">27</cn></apply></apply><apply><times/><ci>𝑓</ci><apply><divide/><cn type=""integer"">2</cn><cn type=""integer"">27</cn></apply></apply><apply><times/><ci>𝑓</ci><apply><divide/><cn type=""integer"">3</cn><cn type=""integer"">27</cn></apply></apply><ci>…</ci><apply><times/><ci>𝑓</ci><apply><divide/><cn type=""integer"">26</cn><cn type=""integer"">27</cn></apply></apply></apply></math>"
q_105	A.311	4199950	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><divide/><apply><csymbol cd=""ambiguous"">superscript</csymbol><cn type=""integer"">9</cn><ci>𝑥</ci></apply><apply><plus/><apply><csymbol cd=""ambiguous"">superscript</csymbol><cn type=""integer"">9</cn><ci>𝑥</ci></apply><cn type=""integer"">3</cn></apply></apply></math>"
q_106	A.311	4199950	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><plus/><cn type=""integer"">1</cn><apply><divide/><apply><csymbol cd=""ambiguous"">superscript</csymbol><cn type=""integer"">9</cn><ci>𝑥</ci></apply><cn type=""integer"">3</cn></apply></apply></math>"
q_107	A.311	4199950	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""ambiguous"">superscript</csymbol><cn type=""integer"">9</cn><apply><divide/><cn type=""integer"">1</cn><cn type=""integer"">27</cn></apply></apply></math>"
q_108	A.311	4199950	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""ambiguous"">superscript</csymbol><cn type=""integer"">9</cn><apply><divide/><cn type=""integer"">2</cn><cn type=""integer"">27</cn></apply></apply></math>"
q_109	A.311	4199950	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""ambiguous"">superscript</csymbol><cn type=""integer"">9</cn><apply><divide/><cn type=""integer"">2</cn><cn type=""integer"">27</cn></apply></apply></math>"
q_110	A.311	4199950	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""ambiguous"">superscript</csymbol><cn type=""integer"">9</cn><apply><divide/><cn type=""integer"">3</cn><cn type=""integer"">27</cn></apply></apply></math>"
q_111	A.311	4199950	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><divide/><ci>𝑛</ci><cn type=""integer"">27</cn></apply></math>"
q_112	A.312	4199153	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><floor/><apply><divide/><apply><floor/><apply><divide/><ci>𝑎</ci><ci>𝑏</ci></apply></apply><ci>𝑐</ci></apply></apply><apply><floor/><apply><divide/><ci>𝑎</ci><apply><times/><ci>𝑏</ci><ci>𝑐</ci></apply></apply></apply></apply></math>"
q_113	A.312	4199153	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>𝑎</ci></math>"
q_114	A.312	4199153	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>𝑏</ci></math>"
q_115	A.312	4199153	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>𝑐</ci></math>"
q_116	A.312	4199153	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><floor/><apply><divide/><apply><floor/><apply><divide/><ci>𝑎</ci><ci>𝑏</ci></apply></apply><ci>𝑐</ci></apply></apply><apply><floor/><apply><divide/><ci>𝑎</ci><apply><times/><ci>𝑏</ci><ci>𝑐</ci></apply></apply></apply></apply></math>"
q_117	A.312	4199153	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><in/><list><ci>𝑎</ci><ci>𝑏</ci><ci>𝑐</ci></list><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>ℤ</ci><plus/></apply></apply></math>"
q_118	A.313	4196659	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><in/><list><ci>𝑎</ci><ci>𝑏</ci></list><ci>𝐺</ci></apply></math>"
q_119	A.313	4196659	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""ambiguous"">formulae-sequence</csymbol><apply><eq/><apply><abs/><ci>𝑎</ci></apply><ci>𝑟</ci></apply><apply><eq/><apply><abs/><ci>𝑏</ci></apply><ci>𝑠</ci></apply></apply></math>"
q_120	A.313	4196659	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><gcd/><ci>𝑟</ci><ci>𝑠</ci></apply><cn type=""integer"">1</cn></apply></math>"
q_121	A.313	4196659	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><abs/><apply><times/><ci>𝑎</ci><ci>𝑏</ci></apply></apply><apply><times/><ci>𝑟</ci><ci>𝑠</ci></apply></apply></math>"
q_122	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><in/><list><ci>𝑎</ci><ci>𝑏</ci></list><ci>𝐺</ci></apply></math>"
q_123	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""ambiguous"">formulae-sequence</csymbol><apply><eq/><apply><abs/><ci>𝑎</ci></apply><ci>𝑟</ci></apply><apply><eq/><apply><abs/><ci>𝑏</ci></apply><ci>𝑠</ci></apply></apply></math>"
q_124	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><gcd/><ci>𝑟</ci><ci>𝑠</ci></apply><cn type=""integer"">1</cn></apply></math>"
q_125	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><abs/><apply><times/><ci>𝑎</ci><ci>𝑏</ci></apply></apply><apply><times/><ci>𝑟</ci><ci>𝑠</ci></apply></apply></math>"
q_126	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><abs/><apply><times/><ci>𝑎</ci><ci>𝑏</ci></apply></apply><ci>𝑛</ci></apply></math>"
q_127	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>𝐺</ci></math>"
q_128	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><and/><apply><eq/><apply><csymbol cd=""ambiguous"">superscript</csymbol><apply><times/><ci>𝑎</ci><ci>𝑏</ci></apply><ci>𝑛</ci></apply><apply><times/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑎</ci><ci>𝑛</ci></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑏</ci><ci>𝑛</ci></apply></apply></apply><apply><eq/><cn type=""integer"">1</cn></apply></apply></math>"
q_129	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""latexml"">conditional</csymbol><ci>𝑟</ci><ci>𝑛</ci></apply></math>"
q_130	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""latexml"">conditional</csymbol><ci>𝑠</ci><ci>𝑛</ci></apply></math>"
q_131	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><gcd/><ci>𝑟</ci><ci>𝑠</ci></apply><cn type=""integer"">1</cn></apply></math>"
q_132	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""latexml"">conditional</csymbol><apply><times/><ci>𝑟</ci><ci>𝑠</ci></apply><ci>𝑛</ci></apply></math>"
q_133	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><times/><ci>𝑟</ci><ci>𝑠</ci></apply><ci>𝑛</ci></apply></math>"
q_134	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>𝐺</ci></math>"
q_135	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""latexml"">conditional</csymbol><ci>𝑛</ci><apply><times/><ci>lcm</ci><interval closure=""open""><ci>𝑟</ci><ci>𝑠</ci></interval></apply></apply></math>"
q_136	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><gcd/><ci>𝑟</ci><ci>𝑠</ci></apply><cn type=""integer"">1</cn></apply></math>"
q_137	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><times/><ci>lcm</ci><interval closure=""open""><ci>𝑟</ci><ci>𝑠</ci></interval></apply><apply><times/><ci>𝑟</ci><ci>𝑠</ci></apply></apply></math>"
q_138	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""latexml"">conditional</csymbol><ci>𝑛</ci><apply><times/><ci>𝑟</ci><ci>𝑠</ci></apply></apply></math>"
q_139	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""latexml"">conditional</csymbol><apply><times/><ci>𝑟</ci><ci>𝑠</ci></apply><ci>𝑛</ci></apply></math>"
q_140	A.313	4196659	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><ci>𝑛</ci><apply><times/><ci>𝑟</ci><ci>𝑠</ci></apply></apply></math>"
q_141	A.314	4191388	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><set><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑒</ci><ci>𝑛</ci></apply></set></math>"
q_142	A.314	4191388	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><lt/><apply><sum/><apply><csymbol cd=""latexml"">norm</csymbol><apply><minus/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑒</ci><ci>𝑛</ci></apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑥</ci><ci>𝑛</ci></apply></apply></apply></apply><cn type=""integer"">1</cn></apply></math>"
q_143	A.314	4191388	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><set><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑥</ci><ci>𝑛</ci></apply></set></math>"
q_144	A.314	4191388	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>𝐻</ci></math>"
q_145	A.314	4191388	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑥</ci><ci>𝑛</ci></apply></math>"
q_146	A.314	4191388	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><cn type=""integer"">0</cn></math>"
q_147	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>𝑛</ci></math>"
q_148	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><times/><ci>𝑃</ci><ci>𝑚</ci></apply></math>"
q_149	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><times/><ci>𝑃</ci><apply><times/><ci>𝑚</ci><ci><mtext>++</mtext></ci></apply></apply></math>"
q_150	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><times/><ci>𝑃</ci><ci>𝑚</ci></apply></math>"
q_151	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><times/><ci>𝑃</ci><ci>𝑛</ci></apply></math>"
q_152	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><times/><ci>𝑃</ci><ci>𝑚</ci></apply></math>"
q_153	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><times/><ci>𝑚</ci><ci>≤</ci><ci>𝑛</ci></apply></math>"
q_154	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>𝑛</ci></math>"
q_155	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><times/><ci>𝑃</ci><ci>𝑚</ci></apply></math>"
q_156	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><csymbol cd=""latexml"">for-all</csymbol></math>"
q_157	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><geq/><cn type=""integer"">0</cn><ci>𝑚</ci></apply></math>"
q_158	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""latexml"">for-all</csymbol><ci>𝑚</ci></apply></math>"
q_159	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><implies/><apply><times/><ci>𝑃</ci><apply><times/><ci>𝑚</ci><ci><mtext>++</mtext></ci></apply></apply><apply><times/><ci>𝑃</ci><ci>𝑚</ci></apply></apply></math>"
q_160	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><times/><ci>𝑃</ci><cn type=""integer"">0</cn></apply></math>"
q_161	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><times/><ci>𝑃</ci><ci>𝑚</ci></apply></math>"
q_162	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><csymbol cd=""latexml"">for-all</csymbol></math>"
q_163	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><geq/><cn type=""integer"">0</cn><ci>𝑚</ci></apply></math>"
q_164	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><geq/><cn type=""integer"">0</cn><ci>𝑚</ci></apply></math>"
q_165	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><cn type=""integer"">0</cn><apply><plus/><ci>𝑚</ci><ci>𝑎</ci></apply></apply></math>"
q_166	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>𝑎</ci></math>"
q_167	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><and/><apply><eq/><ci>𝑚</ci><ci>𝑎</ci></apply><apply><eq/><cn type=""integer"">0</cn></apply></apply></math>"
q_168	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><times/><ci>𝑃</ci><cn type=""integer"">0</cn></apply></math>"
q_169	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><ci>𝑛</ci><cn type=""integer"">0</cn></apply></math>"
q_170	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>𝑛</ci></math>"
q_171	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><times/><ci>𝑛</ci><ci><mtext>++</mtext></ci></apply></math>"
q_172	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""latexml"">for-all</csymbol><ci>𝑚</ci></apply></math>"
q_173	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><implies/><apply><times/><ci>𝑃</ci><apply><times/><ci>𝑚</ci><ci><mtext>++</mtext></ci></apply></apply><apply><times/><ci>𝑃</ci><ci>𝑚</ci></apply></apply></math>"
q_174	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><implies/><apply><times/><ci>𝑃</ci><ci>𝑛</ci></apply><apply><times/><ci>𝑃</ci><ci>𝑚</ci></apply></apply></math>"
q_175	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><csymbol cd=""latexml"">for-all</csymbol></math>"
q_176	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><geq/><ci>𝑛</ci><ci>𝑚</ci></apply></math>"
q_177	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><times/><ci>𝑃</ci><apply><times/><ci>𝑛</ci><ci><mtext>++</mtext></ci></apply></apply></math>"
q_178	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><ci>𝑚</ci><ci>𝑛</ci></apply></math>"
q_179	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><implies/><apply><times/><ci>𝑃</ci><apply><times/><ci>𝑛</ci><ci><mtext>++</mtext></ci></apply></apply><apply><times/><ci>𝑃</ci><ci>𝑛</ci></apply></apply></math>"
q_180	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><implies/><apply><times/><ci>𝑃</ci><ci>𝑛</ci></apply><apply><times/><ci>𝑃</ci><ci>𝑚</ci></apply></apply></math>"
q_181	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><ci>𝑛</ci><ci>𝑚</ci></apply></math>"
q_182	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><implies/><apply><times/><ci>𝑃</ci><apply><times/><ci>𝑛</ci><ci><mtext>++</mtext></ci></apply></apply><apply><times/><ci>𝑃</ci><ci>𝑚</ci></apply></apply></math>"
q_183	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><gt/><apply><times/><ci>𝑛</ci><ci><mtext>++</mtext></ci></apply><ci>𝑚</ci></apply></math>"
q_184	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><times/><ci>𝑛</ci><ci><mtext>++</mtext></ci></apply><ci>𝑚</ci></apply></math>"
q_185	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><times/><ci>𝑃</ci><apply><times/><ci>𝑛</ci><ci><mtext>++</mtext></ci></apply></apply></math>"
q_186	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><implies/><apply><times/><ci>𝑃</ci><apply><times/><ci>𝑛</ci><ci><mtext>++</mtext></ci></apply></apply><apply><times/><ci>𝑃</ci><ci>𝑚</ci></apply></apply></math>"
q_187	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><csymbol cd=""latexml"">for-all</csymbol></math>"
q_188	A.315	4190793	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><geq/><apply><times/><ci>𝑛</ci><ci><mtext>++</mtext></ci></apply><ci>𝑚</ci></apply></math>"
